review_item_id,planning_run_id,candidate_id,schedule_candidate_window_id,machine_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
SCHED-REVIEW-001,PHASE4-MPS-20260711141513,MAINT-CAND-001,SCHED-WIN-001,M-FRAME-JIG-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,CRITICAL,MAINT-CAND-001 status=BLOCKED_BY_PRODUCTION_IMPACT; priority=CRITICAL,REVIEW_PRODUCTION_IMPACT_WINDOW,False,True
SCHED-REVIEW-433,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-203,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-434,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-204,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-435,PHASE4-MPS-20260711141513,MAINT-CAND-024,SCHED-WIN-205,M-QC-TOOLS-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-QC-TOOLS-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-436,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-206,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-437,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-207,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-438,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-208,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-439,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-209,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-440,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-210,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-441,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-211,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-442,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-212,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-443,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-213,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-444,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-214,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-445,PHASE4-MPS-20260711141513,MAINT-CAND-025,SCHED-WIN-215,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-446,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-216,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-447,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-217,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-448,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-218,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-449,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-219,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-450,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-220,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-451,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-221,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-452,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-222,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-453,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-223,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-454,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-224,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
SCHED-REVIEW-455,PHASE4-MPS-20260711141513,MAINT-CAND-026,SCHED-WIN-225,M-PACK-BENCH-001,PRODUCTION_IMPACT_BLOCKED_CANDIDATE,HIGH,M-PACK-BENCH-001 window impact=CRITICAL,REVIEW_PRODUCTION_IMPACT_BEFORE_SCHEDULING,False,True
