review_item_id,planning_run_id,period_start,period_end,workstation_id,workstation_name,operation_id,issue_type,issue_severity,issue_description,recommended_review_action,auto_action_allowed,advisory_only_flag
QAC-REV-0001,PHASE4-MPS-20260701125813,2026-06-29,2026-07-05,WS-FRAME-PREP,Frame Preparation Station,MT-OP-010,LARGE_OTHER_DEFECT_DISPOSITION,MEDIUM,defect_rate=0.0400; rework_hours=0.20; processing_trend=IMPROVING; adjusted_hours=19.29,REVIEW_QUALITY_REWORK_AND_PROCESSING_TIME,False,True
QAC-REV-0406,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0407,PHASE4-MPS-20260701125813,2026-08-17,2026-08-23,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0408,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0409,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0410,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0411,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0412,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0413,PHASE4-MPS-20260701125813,2026-08-24,2026-08-30,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0414,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0415,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0416,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0417,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0418,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0419,PHASE4-MPS-20260701125813,2026-08-31,2026-09-06,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0420,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0421,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0422,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0423,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0424,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0425,PHASE4-MPS-20260701125813,2026-09-07,2026-09-13,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0426,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0427,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0428,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0429,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0430,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0431,PHASE4-MPS-20260701125813,2026-09-14,2026-09-20,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0432,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FRAME-PREP,,ROAD-OP-010,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.65; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0433,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-WHEEL-SUB,,ROAD-OP-020,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.29; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0434,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-BRAKE-SUB,,ROAD-OP-030,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.19; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0435,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-FINAL-ASM,,ROAD-OP-040,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 2.62; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0436,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-QC,,ROAD-OP-050,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.84; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
QAC-REV-0437,PHASE4-MPS-20260701125813,2026-09-21,2026-09-27,WS-PACK,,ROAD-OP-060,HIGH_EXPECTED_LOSS_UNITS,MEDIUM,Potential replacement unit exposure is 1.50; MRP is not changed by this advisory output.,REVIEW_SCRAP_AND_REWORK_FAILURE_EXPOSURE,False,True
